_id,Name,Phone,AddressLine1,AddressLine2
7034518900,THE ONCOLOGY SERVICE-SPRINGFIELD,7034518900,6651 BACKLICK RD,"SPRINGFIELD, VA 22150"
3015876099,SILVER SPRING ANIMAL HOSPITAL,3015876099,10501 METROPOLITAN AVE,"KENSINGTON, MD 20895"
7034940094,OLD BRIDGE VETERINARY HOSPITAL,7034940094,3604 OLD BRIDGE RD,"WOODBRIDGE, VA 22192"
7036707668,MAPLE SHADE ANIMAL HOSPITAL,7036707668,5597 MAPLEDALE PLZ,"WOODBRIDGE, VA 22193"
7034911603,BANFIELD HOSPITAL - WOODBRIDGE,7034911603,12449 HEDGES RUN DR,"WOODBRIDGE, VA 22192"
4107959225,ANIMAL HEALTH CENTER,4107959225,806 PARK AVE,"MOUNT AIRY, MD 21771"
5408691238,CANDACE LUNDIN DVM,5408691238,159 LARRICK LN,"MIDDLETOWN, VA 22645"
3018317639,ANIMAL HEALTH CENTER,3018317639,806 PARK AVE,"MT AIRY, MD 21771"
5406354176,WARREN COUNTY VETERINARY CLINIC,5406354176,4310 RIVERMONT DR,"FRONT ROYAL, VA 22630"
3093332774,ANDREW HENNENFENT DVM,3093332774,1320 N VEITCH ST UNIT 1837,"ARLINGTON, VA 22201"
3018253137,FOUR PAWS MOBILE VET,3018253137,PO BOX 130,"MOUNT AIRY, MD 21771"
3018450719,MARK BUTT DVM,3018450719,8747 CHESTNUT GROVE RD,"FREDERICK, MD 21701"
7039926369,CLARENDON ANIMAL CARE SOUTH,7039926369,948 S GEORGE MASON #101,"ARLINGTON, VA 22204"
7035836561,ANIMAL CARE CENTER,7035836561,12950 TROUPE ST.,"WOODBRIDGE, VA 22192"
7034977387,CROSSROADS ANIMAL CARE CENTER,7034977387,12950 TROUPE ST,"WOODBRIDGE, VA 22192"
2028107297,CITYPAWS ANIMAL HOSPITAL,2028107297,3513 CONNECTICUT AVE NW,"WASHINGTON DC, 20008"
3042666783,DR.KIANA ADKISSON-SELBY DVM,3042666783,"GERRARDSTOWN, WV 25420",3042666783
5716397920,DENA LAWRENCE DVM,5716397920,280 YOAKUM PKWY APT 1203,"ALEXANDRIA, VA 22304"
2026598830,COLLINS ANIMAL HOSPITAL,2026598830,1808 WISCONSIN AVE NW,"WASHINGTON, DC 20007"
3017740700,OLNEY SANDY SPRING VET HOSPITAL,3017740700,1300 OLNEY SANDY SPRING RD,"SANDY SPRING, MD 20860"
3017749500,OLNEY SANDY SPRING VETERINARY HOSPITAL,3017749500,1300 OLNEY SANDY SPRING RD,"SANDY SPRING, MD 20860"
7036963604,FORT MYER VETERINARY CLINIC,7036963604,101 JACKSON AVE BLDG 239,"FORT MYER, VA 22211"
2022977184,PATRICIA FOLEY DVM,2022977184,1530 KEY BLVD,"ARLINGTON, VA 22209"
7034551188,PET MEDICAL CLINIC OF SPRINGFIELD,7034551188,8054 ROLLING RD,"SPRINGFIELD, VA 22153"
4104894014,COUNTRY VETERINARY HOSPITAL,4104894014,17591 FREDERICK RD,"MOUNT AIRY, MD 21771"
3018290414,COUNTRY VETERINARY HOSPITAL,3018290414,17591 FREDERICK RD,"MOUNT AIRY, MD 21771"
7033138429,BANFIELD - SPRINGFIELD,7033138429,6535 FRONTIER DR,"SPRINGFIELD, VA 22150"
7036804646,HILLENDALE ANIMAL HOSPITAL,7036804646,13183 CENTERPOINTE WAY,"WOODBRIDGE, VA 22193"
5035591022,MOBILE VET,5035591022,2414 CALUMENT ST APT C,"HOUSTON, TX 77004"
7037782500,CARING HANDS ANIMAL HOSPITAL-ALEXANDRIA,7037782500,295 S VAN DORN ST,"ALEXANDRIA, VA 22304"
5409379832,EQUINE REPRODUCTION CONCEPTS,5409379832,111 HACKLEYS MILL ROAD,"AMISSVILLE, VA 20106"
5629648852,AMANDA GRAY DVM,5629648852,111A HACKLEYS MILL RD,"AMISSVILLE, VA 20106"
5712416753,NIH,5712416753,804 LANAKR WAY,"SILVER SPRING, MD 20901"
2026332857,NATIONAL ZOO,2026332857,3001 CONNECTICUT AVE NW,"WASHINGTON, DC 20008"
7039205300,ARLINGTON ANIMAL HOSPITAL,7039205300,2624 COLUMBIA PIKE,"ARLINGTON, VA 22204"
3012360044,BONIFANT VETERINARY CLINIC,3012360044,433 BONIFANTVRD,"COLESVILLE, MD 20905"
3013844101,BONIFANT ANIMAL CLINIC,3013844101,433 BONIFANT RD,"SILVER SPRING, MD 20905"
3015092295,RIDGEVIEW VERTERIARN PATRICE,3015092295,18380 NEW CUTT RD,MD 21771
7036859202,VET WERX ANIMAL CLINIC,7036859202,2301 COLUMBIA PIKE,"ARLINGTON, VA 22204"
3015891344,AMBASSADOR-ANIMAL HOSPITAL-INC,3015891344,811 SUGO AVE,"SILVER SPRING, MD 20910"
2023332140,GEORGETOWN VETERINARY HOSPITAL,2023332140,2916 M ST NW,"WASHINGTON, DC 20007"
7037513707,ELPAW-VETERINARY CLINIC,7037513707,33 S PICKETT ST,"ALEXANDRIA, VA 22304"
3013796702,MOBILE VET,3013796702,1319 UDNERWOOD ST NW,"WASHINGTON, DC 20012"
7039229861,HOMETOWN VETERINARY CLINIC,7039229861,6137 FRANCONIA RD,"ALEXANDRIA, VA 22310"
5405880257,VALLEY LIVESTOCK VETERINARY SOLUTIONS,5405880257,240 WEST OAKS LN,"WINCHESTER, VA 22602"
2408320893,JULIE GARNIER,2408320893,6627 13TH ST NW,"WASHINGTON, DC 20012"
2028825837,SPAY-NEUTER CLINIC,2028825837,7315 GEORGIA AVE NW,"WASHINGTON, DC 20012"
3018983004,FREDERICK MOBILE VET,3018983004,9532 LINKS RD,"WALKERSVILLE, MD 21793"
2028828972,ANIMAL CLINIC,2028828972,1500 ALLISON STREET NW,"WASHINGTON, DC 20011"
2024948631,MOBILE VET,2024948631,1500 ALLSION ST NW,"WASHINGTON, DC 20011"
7033137973,BANFIELD - ALEXANDRIA HILLTOP,7033137973,6469 OLD BEULAH ST,"ALEXANDRIA, VA 22315"
3017882599,DR MCADAMS,3017882599,11649 BAUGHER RD S,"THURMONT, MD 21788"
5403032217,MOBILE VET,5403032217,"MIDDLETOWN, VA 22645",5403032217
3042701063,SPRINGS MILLS VET HOSPITAL,3042701063,5078 WILLIAMSPORT PIKE SUITE N,"MARTINSBURG, WV 25404"
5406751138,WHITE OAK VETERINARY SVC,5406751138,PO BOX 76,"AMISSVILLE, VA 20106"
3018987676,WALKERSVILLE VETERINARY CLINIC,3018987676,10559 GLADE RD,"WALKERSVILLE, MD 21793"
7035706600,SHIRLINGTON ANIMAL HOSPITAL,7035706600,2770 ARLINGTON MILL DR,"ARLINGTON, VA 22206"
2022999164,BANFIELD - DC ADAMS MORGAN,2022999164,1700 COLUMBIA RD NW,"WASHINGTON, DC 20009"
5712812765,NOVA MOBILE VET,5712812765,8390 TERMINAL RD STE E,"LORTON, VA 22079"
8669467387,NOVA MOBILE VET,8669467387,8352 TERMINAL ROAD STE H,"LORTON, VA 22079"
2026387470,ADAMS MORGAN ANIMAL CLINIC,2026387470,2112 18TH ST NW STE 1,"WASHINGTON, DC 20009"
3013841223,MARYMONT ANIMAL HOSPITAL INC,3013841223,24 RANDOLPH RD,"SILVER SPRING, MD 20904"
2024662211,DUPONT VETERINARY CLINIC,2024662211,2022 P ST NW,"WASHINGTON, DC 20036"
2403812269,MOBILE VET,2403812269,14816 FALLING WATERS RD,"WILLIAMSPORT, MD 21795"
7039719292,KINGSVIEW ANIMAL HOSPITAL,7039719292,7025 MANCHESTER BLVD,"FRANCONIA, VA 22310"
7038970100,STAPLES MILL ANIMAL HOSPITAL,7038970100,5548 STAPLES MILL PLZ,"WOODBRIDGE, VA 22193"
5408695709,GRACEMERE VETERINARY SVC,5408695709,8021 MAIN ST,"MIDDLETOWN, VA 22645"
7034948293,"TACKETT'S MILL VETERINARY HOSPITAL",7034948293,12793 HARBOR DR,"WOODBRIDGE, VA 22192"
7038326919,EZ VET STATION FRANCONIA,7038326919,7007 MANCHESTER BLVD,"FRANCONIA, VA 22310"
7036804000,MINNIEVILLE ANIMAL HOSPITAL,7036804000,14005 MINNIEVILLE RD,"WOODBRIDGE, VA 22193"
2022515258,HOME CARE FOR ANIMALS,2022515258,1250 CONNECTICUT AVE NW SUITE 200,"WASHINGTON, DC 20036"
3015893522,ANIMAL EYE CLINIC,3015893522,8023 PINEY BRANCH RD,"SILVER SPRING, MD 20910"
3016800800,CAT MEDICAL CTR,3016800800,12601 NEW HAMPSHIRE AVE,"SILVER SPRING, MD 20904"
2027237142,PETWORTH ANIMAL HOSPITAL,2027237142,4012 GEORGIA AVE NW,"WASHINGTON, DC 20011"
7034915134,DAVIS FORD ANIMAL CLINIC,7034915134,13478 MINNIEVILLE RD STE 103,"WOODBRIDGE, VA 22192"
7039228228,KINGSTOWNE CAT CLINIC,7039228228,5830 KINGSTOWNE CTR # 120,"ALEXANDRIA, VA 22315"
3018987272,WOODSBORO VETERINARY CLINIC,3018987272,9327 GRAVEL HILL RD # A,"WOODSBORO, MD 21798"
2405951503,KRISTY JACOBUS DVM,2405951503,"DC, 20010",2405951503
7039712128,HAYFIELD ANIMAL HOSPITAL,7039712128,7724 TELEGRAPH RD,"ALEXANDRIA, VA 22315"
5408773345,VET TREK HOUSE CALL PRACTICE,5408773345,241 OAK DRIVE,"WINCHESTERE, VA 22603"
2022449490,HOME CARE FOR ANIMALS,2022449490,1250 CONNECTICUT AVE STE 700,"WASHINGTON DC, 20036"
2025003580,MOBILE VET,2025003580,214 RITTENHOUSE ST NW,"WASHINGTON, DC 20011"
2027380686,MOBILE VET,2027380686,6255 TALIAFERRO WAY,"ALEXANDRIA, VA 22315"
3013844162,CLOVERLY-ANIMAL CLINIC,3013844162,15549 NEW HAMPSHIRE AVE,"SILVER SPRING, MD 20905"
2406505427,CLOVERLY ANIMAL CLINIC,2406505427,15549 NEW HAMPSHIRE AVE,"SILVER SPRING, MD 20905"
3015933022,LIC #BV009114-L,3015933022,10617 MEADOWHILL ROAD,"SILVER SPRINGS, MD 20901"
2022327297,CITYPAWS ANIMAL HOSPITAL,2022327297,1823 14TH ST NW,"WASHINGTON, DC 20009"
3012700809,TACOMA PARK ANIMAL CLINIC,3012700809,MD 20912,3012700809
7038975665,VCA WOODBRIDGE ANIMAL HOSPITAL,7038975665,2703 CATON HILL RD STE 103,"WOODBRIDGE, VA 22192"
2028213893,MERIDIAN VET SERVICES,2028213893,4306 ARKANSAS AVE NW #102,"WASHHINGTON DC, 20011"
6199807861,MOBILE VET,6199807861,25 GALLATIN ST NW #1,"DC, 20011"
3012704700,TAKOMA PARK ANIMAL CLINIC,3012704700,7330 CARROLL AVE,"TAKOMA PARK, MD 20912"
7035353100,CARING HANDS ANIMAL HOSPITAL-ARLINGTON,7035353100,2955 S GLEBE RD STE C,"ARLINGTON, VA 22206"
7034904528,WOODBRIDGE CAT CLINIC,7034904528,1455 OLD BRIDGE RD # 106,"WOODBRIDGE, VA 22192"
2026820009,VETERINARY MEDICAL COLLEGE,2026820009,1101 VERMONT AVE NW,"WASHINGTON, DC 20005"
7034911111,RIDGE LAKE ANIMAL HOSPITAL,7034911111,1400 OLD BRIDGE RD,"WOODBRIDGE, VA 22192"
2027235730,HUMANE RESCUE ALLIANCE MEDICAL CEMTER,2027235730,71 OGLETHORPE ST NW,"WASHINGTON, DC 20011"
2027262273,HUMANE RESCUE ALLIANCE,2027262273,71 OGLETHORPE ST NW,"WASHINGTON, DC 20011"
2024837221,MOBILE VET,2024837221,1206 P STREET NW,"DC, 20005"
7033397725,GUNSTON ANIMAL HOSPITAL,7033397725,7685 ARMISTEAD RD,"LORTON, VA 22079"
3014450170,VETERINARY HEALTH CARE CTR,3014450170,814 PATTON DR,"SILVER SPRING, MD 20901"
7034906451,BANFIELD THE PET HOSPITAL,7034906451,13337 WORTH AVE,"WOODBRIDGE, VA 22192"
7039712127,HAYFIELD ANIMAL HOSPITAL,7039712127,7724 TELEGRAPH RD STE 1,"ALEXANDRIA, VA 22315"
5404399016,COMPASSION ANIMAL HOSPITAL,5404399016,11088 MARSH RD,"BEALETON, VA 22712"
3012702050,NEW HAMPSHIRE AVENUE ANIMAL,3012702050,6701 NEW HAMPSHIRE AVE,"TAKOMA PARK, MD 20912"
2023381388,NORTHWEST VETERINARY CENTER,2023381388,1101 PENNSYLVANIA AVE N.W,"WASHINGTON, DC 20004"
5409371754,FULL CIRCLE EQUINE SERVICE,5409371754,40 JHUDGE ROTHROCH LN,"AMISSVILLE, VA 20106"
4107956926,WOODBINE ANIMAL HOSPITAL,4107956926,710 LISBON CENTER DR # H,"WOODBINE, MD 21797"
3019281857,MOBILE VET,3019281857,13639 CEDAR CREEK,"SILVER SPRINGS, MD 20904"
7037512022,VCA ALEXANDRIA ANIMAL HOSPITAL,7037512022,2660 DUKE ST,"ALEXANDRIA, VA 22314"
4104892390,GLENELG ANIMAL HOSPITAL,4104892390,14251 TRIADELPHIA RD,"GLENELG, MD 21737"
3017337579,ANIMAL HEALTH CLINIC,3017337579,PO BOX 669,"FUNKSTOWN, MD 21734"
2028273790,P STREET PET PRACTICE,2028273790,34 P ST NE,"WASHINGTON, DC 20002"
3014399444,HILLANDALE ANIMAL HOSPITAL,3014399444,1900 POWDER MILL RD,"SILVER SPRING, MD 20903"
7035188492,BANFIELD - ALEXANDRIA,7035188492,3351 JEFFERSON DAVIS HWY UNIT 10,"ALEXANDRIA, VA 22305"
8605944503,FOX MEMORIAL CLINIC,8605944503,701 RUSSELL RD #B,"NEWINGTON, CT 06111"
2028271230,DISTRICT VETERINARY HOSPITAL,2028271230,3748 10TH ST NE,"WASHINGTON, DC 20017"
3018291229,P.A.W. VETERINARY CLINIC,3018291229,13653 UNIONVILLE RD,"MT AIRY, MD 21771"
3018988398,HOUSECALL VET,3018988398,10023 GREEN VALLEY RD,"UNION BRIDGE, MD 21791"
3013199107,"WALTER REED, FOREST GLEN, DIV. OF VET MEDICINE",3013199107,NATIONAL CAPITAL DIST.VET. COMMAND,"FT. BELVOIR, VA 22912"
3014341500,LANGLEY ANIMAL HOSPITAL,3014341500,6522 SLIGO PKWY,"HYATTSVILLE, MD 20782"
7037390000,DEL RAY ANIMAL HOSPITAL,7037390000,524 E MOUNT IDA AVE,"ALEXANDRIA, VA 22301"
7036706181,DALE CITY ANIMAL HOSPITAL,7036706181,2980 DALE BLVD,"WOODBRIDGE, VA 22193"
2026353622,BROOKLAND ANIMAL CARE CNTR,2026353622,3622 12TH ST NE,"WASHINGTON, DC 20017"
4434722484,MOBILE VET,4434722484,1841 GUM RD,"WOODBINE, MD 21797"
3012234000,CANAL TOWN VETERINARY CLINIC,3012234000,15 N ARTISAN ST,"WILLIAMSPORT, MD 21795"
7038727701,PPEAH,7038727701,5838-A NORTH KINGS HWY,"ALEXANDRIA, VA 22303"
4104899677,ANIMAL MEDICAL HOSPITAL AT GLENWOOD,4104899677,2892 MCKENDREE RD,"GLENWOOD, MD 21738"
2023605625,FT. BELVOIR VET CLINIC,2023605625,"FORT BELVOIR, VA 22060",2023605625
7034911400,OCCOQUAN ANIMAL HOSPITAL,7034911400,14234 JEFFERSON DAVIS HWY,"WOODBRIDGE, VA 22191"
2025442500,UNION VETERINARY-CLINIC,2025442500,609 2ND ST NE,"WASHINGTON, DC 20002"
5409376683,ANIMAL FIRST VETERINARY SERVICE,5409376683,14041 HIGHLAND HUNTER TRAIL,"RIXEYVILLE, VA 22737"
7037806600,FORT B ELVOIR POST EXCHANGE,7037806600,6050 GORGAS RD,"FT BELVOIR, VA 22060"
3016222115,FAIRLAND ANIMAL HOSPITAL,3016222115,13425 OLD COLUMBIA PIKE,"SILVER SPRING, MD 20904"
3015726057,BANFIELD - CALVERTON,3015726057,12020 CHERRY HILL RD,"SILVER SPRING, MD 20904"
3015726073,BANFIELD,3015726073,12020 CHERRY HILL RD,"SILVER SPRING, MD 20904"
7035497297,PAWS PURRS AND EXOTICS ANIMAL HOSPITAL,7035497297,5838-A NORTH KINGS HWY,"ALEXANDRIA, VA 22303"
5712354890,SACRAMENTO VETERINARY HOSPITAL,5712354890,133 S PEYTON ST,"ALEXANDRIA, VA 22314"
9705152507,75TH RANGER REGIMENT VETERINARY SERVICE,9705152507,203 MILLER LOOP,"COLUMBIA, GA 31905"
7037652287,VCA BEACON HILL CAT HOSPITAL,7037652287,6610 RICHMOND HWY,"ALEXANDRIA, VA 22306"
7032151106,MONTCLAIR ANIMAL HOSPITAL,7032151106,4385 KEVIN WALKER DR,"MONTCLAIR, VA 22025"
7038783442,MONTCLAIR-ANIMAL HOSPITAL,7038783442,4385 KEVIN WALKER DR,"DUMFRIES, VA 22026"
3617747643,KATHERINE GENNA REULAND,3617747643,315 N PAYNE ST UNIT B,"ALEXANDRIA, VA 22314"
6073424667,MOBILE VET,6073424667,1735 D ST NE,"WASHINGTON, 20002"
3018023914,MOBILE VET,3018023914,1425 A STREET NE,DC 20002
3019892226,BRIGGS CHANEY ANIMAL HOSPITAL,3019892226,13850 OLD COLUMBIA PIKE,"SILVER SPRING, MD 20904"
7035493647,VCA OLD TOWN ANIMAL HOSPITAL,7035493647,425 N HENRY ST,"ALEXANDRIA, VA 22314"
2404224129,"MY PET'S VET",2404224129,14443 UNIONVILLE RD,"MOUNT AIRY, MD 21771"
3016398766,SEIBEL MOBILE VET SERVICES,3016398766,PO BOX 10,"WOODBINE, MD 21797"
3046716849,EQUINE VET CARE,3046716849,PO BOX 295,"HEDGESVILLE, WV 25427"
4435359257,TRIADELPHIA VETERINARY CLINIC,4435359257,3900 10 OAKS RD STE 3,"GLENELG, MD 21737"
3018543372,HIGHLAND VETERINARY HOSPITAL,3018543372,PO BOX 68,"HIGHLAND, MD 20777"
2028882090,DISTRICT VETERINARY HOSPITAL-EASTERN MARKET,2028882090,240 7TH ST SE,"WASHINGTON, DC 20003"
4012864896,MOBILE VET,4012864896,"ALEXANDRIA, VA 22314",4012864896
5714517827,CRITTER FIXERS MOBILE VETERINARY CARE,5714517827,PO BOX 15631,"ALEXANDRIA, VA 23315"
3017393121,CUMBERLAND VALLEY VETERINARY CLINIC,3017393121,17747 VIRGINIA AVE,"HAGERSTOWN, MD 21740"
2025540925,BANFIELD - THE YARDS,2025540925,1212 4TH ST SE STE 190,"WASHINGTON, DC 20003"
2025528600,ATLASVET-ATLAS DISTRIC VETERINARY HOSPITAL,2025528600,1326 H ST NE,"WASHINGTON, DC 20002"
7035800707,RIVER OAKS VETERINARY CLINIC,7035800707,15508 NEABSCO MILLS RD,"WOODBRIDGE, VA 22191"
4439759093,MOBILE VETERINARIAN,4439759093,"COLLEGE PARK, MD 20742",4439759093
5409879300,ROSE HILL SMALL ANIMAL VET PRACTICE,5409879300,21 CHRISTMAAS TREE LN,"WASHINGTON, VA 22747"
3047549935,ALL CREATURES VETERINARY,3047549935,5747 HEDGESVILLE RD,"HEDGESVILLE, WV 25427"
7033606600,MOUNT VERNON ANIMAL HOSPITAL,7033606600,8623 RICHMOND HWY,"ALEXANDRIA, VA 22309"
3057946951,MOLLY DOMINGUEZ DVM,3057946951,1588 EGLIN RD,"WASHINGTON, DC 20032"
5404652200,ANIMAL CLINIC OF STRASBURG,5404652200,113-2 FOUNDERS WAY,"STRASBURG, VA 22657"
7036606643,BANFIELD - ALEXANDRIA S,7036606643,7690C RICHMOND HWY,"ALEXANDRIA, VA 22306"
4433701780,MOBILE VET,4433701780,1204 S WASHINGTON ST,"ALEXANDRIA, VA 22314"
7033733774,EMMAVET,7033733774,1628A BELLE VIEW BLVD,"ALEXANDRIA, VA 22307"
2025461972,CAPITOL HILL ANIMAL CLINIC,2025461972,1240 PENNSYLVANIA AVE SE,"WASHINGTON, DC 20003"
2407500983,MONTGOMERY MOBILE VET,2407500983,8716 TYREL CT,"BURTONVILLE, MD 20866"
7037210088,BELLE HAVEN ANIMAL MEDICAL CENTRE,7037210088,1221 BELLE HAVEN RD,"ALEXANDRIA, VA 22307"
7037659292,HYBLA VALLEY VETERINARY HOSP,7037659292,7627 RICHMOND HWY,"ALEXANDRIA, VA 22306"
2405813958,NC LIC# 2477 EXP 12/31/11,2405813958,3901 MADISON STREET,"HYATTSVILLE, MD 20781"
3014219200,BURTONSVILLE ANIMAL HOSPITAL,3014219200,15543 OLD COLUMBIA PIKE,"BURTONSVILLE, MD 20866"
3017971800,MID-ATLANTIC VETERINARY HOSP,3017971800,1125 PROFESSIONAL CT,"HAGERSTOWN, MD 21740"
4105319213,PURE HOLISTIC VET,4105319213,"CLARKSVILLE, MD 21029",4105319213
2025436699,JANES VETERINARY CLINIC INC,2025436699,1503 G ST SE,"WASHINGTON, DC 20003"
4105316330,TWIN OAK ANIMAL HOSPITAL,4105316330,13151 TRIADELPHIA RD,"ELLICOTT CITY, MD 21042"
3017912180,PARK CIRCLE ANIMAL HOSPITAL,3017912180,362 VIRGINIA AVE,"HAGERSTOWN, MD 21740"
2028898900,ANIMAL CLINIC OF ANACOSTIA,2028898900,2210 MARTIN L KING JR AVE SE,"WASHINGTON, DC 20020"
3018643164,BRENTWOOD ANIMAL HOSPITAL,3018643164,3900 RHODE ISLAND AVE,"BRENTWOOD, MD 20722"
3017745656,MY VET CALLS,3017745656,3901 HARRISON RD,"BELTSVILLE, MD 20705"
7038054336,FORT BELVOIR VETERINARY CENTER,7038054336,10015 THOETE RD BLDG 610,"FORT BELVOIR, VA 22060"
3018642325,HYATTSVILLE ANIMAL HOSPITAL,3018642325,4567 RHODE ISLAND AVE,"N BRENTWOOD, MD 20722"
4439564277,MOBILE VET,4439564277,12701 FOLLY QUARTER RD,"ELLICOTT, MD 31042"
3014412547,COLLEGE PARK ANIMAL HOSPITAL,3014412547,9717 BALTIMORE AVE,"COLLEGE PARK, MD 20740"
3017791184,LYNN ANIMAL HOSPITAL,3017791184,6215 BALTIMORE AVE,"RIVERDALE, MD 20737"
2025842125,SOUTHEAST ANIMAL HOSPITAL,2025842125,2309 PENNSYLVANIA AVE SE,"WASHINGTON, DC 20020"
3019373020,BELTSVILLE VETERINARY HOSPITAL,3019373020,4246 POWDER MILL RD,"BELTSVILLE, MD 20705"
3014907667,FULTON ANIMAL HOSPITAL,3014907667,PO BOX 448,"FULTON, MD 20759"
4105316500,PETVET OF CLARKSVILLE,4105316500,12186 CLARKSVILLE PIKE STE D,"CLARKSVILLE, MD 21029"
3017919525,MID-MARYLAND DAIRY VET,3017919525,112 WESTERN MARYLAND PKWY,"HAGERSTOWN, MD 21740"
3014160888,SMITHSBURG-VETERINARY CLINIC,3014160888,22949 JEFFERSON BLVD,"SMITHSBURG, MD 21783"
5134892380,BLUE ASH-MONTGOMERY PET HOSP,5134892380,10770 MONTGOMERY RD # B,"CINCINNATI, OH 45242"
5404393416,MOBILE VET,5404393416,5429 SAVANNAH BRANCH RD,"BEALETON, VA 22712"
5404394316,HOME VETERINARIAN,5404394316,5429 SAVANNAH BRANCH RD,"BEALETON, VA 22712"
3012714743,MOBILE VET,3012714743,13025 LEGORE BRIDGE RD,"ROCKY RIDGE, MD 21778"
7033608264,HOME VETERINARY SERVICES,7033608264,8310 CENTERBROOK PL,"ALEXANDRIA, VA 22308"
3012713212,THURMONT VETERINARY CLINIC,3012713212,29 N CARROLL ST,"THURMONT, MD 21788"
7036606668,HOLLIN HALL ANIMAL HOSPITAL,7036606668,7930 FORT HUNT RD,"ALEXANDRIA, VA 22308"
7034510909,HOLLIN HALL ANIMAL HOSPITAL,7034510909,7930FORT HUNT RD,"ALEXANDRIA, VA 22308"
7036600044,HOLLIN HALL ANIMAL HOSPITAL,7036600044,7930 FORT HUNT RD,"ALEXANDRIA, VA 22308"
7036600045,HOLLIN HALL ANMIMAL HOSPITAL,7036600045,7930 FORT HUNT RD,"ALEXANDRIA, VA 22308"
7032211880,DUMFRIES ANIMAL HOSPITAL,7032211880,PO BOX 610,"DUMFRIES, VA 22026"
3016653778,BANFIELD - HAGERSTOWN,3016653778,17740 GARLAND GROH BLVD,"HAGERSTOWN, MD 21740"
3016064403,CHRISTOPHER MELLUSO DVM,3016064403,"UNION BRIDGE, MD 21791",3016064403
3343430408,VETERINARY EXPRESS OF SOUTH ALABAMA,3343430408,1800 SEATER RD,"ANDALUSIA, AL 36421"
3345822255,VETERINARY EXPRESS OF SOUTH ALABAMA,3345822255,1800 SEATER RD,"ANDALUSIA, AL 36421"
3019533386,HENDERSON VET CLINIC,3019533386,16200 BURTON LN,"LAUREL, MD 20707"
3012775408,RIVERDALE PARK ANIMAL HOSPITAL,3012775408,5702 RIVERDALE RD,"RIVERDALE, MD 20737"
3015400590,MIDDLEBROOK VETERINARY CLINIC,3015400590,4912 55 PLACE,"HYATTSVILLE, MD 20781"
3014917387,STONE MARSH MOBILE VET,3014917387,19 LOOSE LN,"HAGERSTOWN, MD 21742"
4434723787,STEPHANIE MEDCROFT DVM,4434723787,"SYKESVILLE, MD 21784",4434723787
3014901030,PATUXENT VALLEY ANIMAL HOSP,3014901030,11200 SCAGGSVILLE RD # 132,"LAUREL, MD 20723"
7033606100,FORT-HUNT ANIMAL HOSPITAL,7033606100,1900 ELKIN ST # 4,"ALEXANDRIA, VA 22308"
3012710156,CATOCTIN VETERINARY CLINIC,3012710156,4 PAWS PL,"THURMONT, MD 21788"
3017587879,ZANADU VETERINARY SERVICES,3017587879,15801 JOYCE LANE,"LAUREL, MD 20707"
3018988884,SARAH A LINK DVM,3018988884,1 LINDA CT,"THURMONT, MD 21788"
3016330986,RENEE LEUHMAN DVM,3016330986,6604 MCCAHILL TERRACE,"LAUREL, MD 20707"
5407521745,HOME VETERINARY CARE-STAFFORD,5407521745,1136 LAKEVIEW DR,"STAFFORD, VA 22556"
4104899410,WEST FRIENDSHIP ANIMAL CLINIC,4104899410,12800 FREDRICK RD,"WEST FRIENDSHIP, MD 21794"
3047545300,ARK ANIMAL CLINIC,3047545300,201 SCHOOLHOUSE DR,"HEDGESVILLE, WV 25427"
7036876201,PEARL VETERINARY HOSPITAL,7036876201,4074 SQUIRE LANE,"TRIANGLE, VA 22172"
3015823833,ANTIETAM VALLEY ANIMAL HOSP,3015823833,15610 NATIONAL PIKE,"HAGERSTOWN, MD 21740"
6154192255,KRISTEN ALLFISHER DVM,6154192255,5416 67TH AVE,"RIVERDALE, MD 20737"
3018942522,OXON HILL VETERINARY CLINIC,3018942522,5108 WHEELER RD,"OXON HILL, MD 20745"
5408251777,ELKWOOD ANIMAL HOSPITAL,5408251777,22080 JAMES MADISON HWY,"ELKWOOD CULPEPER, VA 22718"
3017737370,JO-RETT ANIMAL CLINIC-KENNELS,3017737370,5371 SHERIFF RD,"FAIRMONT HEIGHTS, MD 20743"
3017338400,LONG MEADOW ANIMAL HOSPITAL,3017338400,19764 LONGMEADOW RD,"HAGERSTOWN, MD 21742"
3014230550,SILVER HILL ANIMAL HOSPITAL,3014230550,3806 OLD SILVER HILL RD,"SUITLAND, MD 20746"
3014837080,SPAY NOW - LAUREL CLINIC,3014837080,7401 VAN DUSEN RD,"LAUREL, MD 20707"
3017767744,ROCKY GORGE ANIMAL HOSPITAL,3017767744,7515 BROOKLYN BRIDGE RD,"LAUREL, MD 20707"
7037842770,QUANTICO VETRINARY TREATMENT,7037842770,3310 PURVIS ROAD,"QUANTICO, VA 22134"
5407524888,DEEP RUN FARM,5407524888,3727 BLACKWELLS MILL RD,"GOLDVEIN, VA 22720"
3018942576,"CAMERON'S TEMPLE HILLS ANIMAL",3018942576,4900 SAINT BARNABAS RD,"TEMPLE HILLS, MD 20748"
4432554489,METRO FERALS,4432554489,PO BOX 1385,"SYKESVILLE, MD 21784"
4105318070,FREETOWN ANIMAL HOSPITAL,4105318070,6470 FREETOWN RD STE 240,"COLUMBIA, MD 21044"
5409878852,MOBILE VET,5409878852,"WOODVILLE, VA 22749",5409878852
